date,Tmax,Tmin,Tavg,Prcp
7/31/2015,29.1,26,27.1,0.3
8/1/2015,28.7,25.9,27.1,0
8/2/2015,29.2,25.9,27.3,0
8/3/2015,29.7,25.8,27.4,0
8/4/2015,29.8,25.9,27.5,0
8/5/2015,29.9,25.8,27.4,0
8/6/2015,29.9,25.7,27.6,0
8/7/2015,30.8,26,28,0
8/8/2015,31,26.2,28.2,0
8/9/2015,31.2,26.2,28.3,0
8/10/2015,32,25.9,28.5,0
8/11/2015,32.2,26.6,28.9,0
8/12/2015,31.8,27,29,0
8/13/2015,31.8,26.9,29,0
8/14/2015,32.3,27.3,29.3,0
8/15/2015,32.5,27,29.4,0
8/16/2015,32.1,27.3,29.4,0
8/17/2015,31.6,27.1,29.2,0
8/18/2015,32.2,27.2,29.2,0
8/19/2015,31.2,27.1,28.7,0
8/20/2015,30.5,27,28.4,0
8/21/2015,30.3,26.7,28.1,0.5
8/22/2015,29.9,26.6,28,0.2
8/23/2015,29.9,26.4,27.8,0
8/24/2015,29.8,26.3,27.8,0
8/25/2015,29.8,26.3,27.7,0.2
8/26/2015,30.3,26.2,27.8,0
8/27/2015,30.8,26.4,28.2,0
8/28/2015,30.5,26.3,28.2,0
8/29/2015,30.8,25.9,28,0
8/30/2015,30.3,26,27.6,0
8/31/2015,30.2,25.4,27.3,0
9/1/2015,29.8,25,27.1,0
9/2/2015,30.1,25,27.4,0
9/3/2015,30.3,25.4,27.7,0
9/4/2015,30.6,24.5,27.4,0.1
9/5/2015,30.9,25.1,27.6,0
9/6/2015,30.7,26.4,28,0
9/7/2015,30.7,26.1,28,0
9/8/2015,31.6,26.1,28.4,0
9/9/2015,31.6,26.1,28.4,0
9/10/2015,31.7,25.9,28.5,0
9/11/2015,32.7,25.2,28.5,0
9/12/2015,33,25.7,28.7,0
9/13/2015,32.3,25.9,28.5,0
9/14/2015,31.4,26.4,28.5,0
9/15/2015,31.7,26.5,28.6,0
9/16/2015,31.4,26,28.2,0
9/17/2015,32.3,26.1,28.6,0
9/18/2015,35.5,25.6,30,0
9/19/2015,38.9,27.7,32.2,0
9/20/2015,40.5,29,34,0
9/21/2015,37.6,29.6,32.6,0.2
9/22/2015,34.4,26.5,29.9,0
9/23/2015,33.3,26.4,29,0
9/24/2015,30.8,25.8,27.8,0
9/25/2015,30.7,25.8,27.8,0
9/26/2015,30.9,25.9,28,0
9/27/2015,31.4,25.7,28,0
9/28/2015,31.4,24.7,27.5,0
9/29/2015,33,24,28,0
9/30/2015,37.9,24.8,31.5,0
10/1/2015,38.6,26.3,32.3,0
10/2/2015,37.8,25.1,31,0
10/3/2015,35,25.9,29.7,0
10/4/2015,32.5,26.2,28.7,0
10/5/2015,32.2,26,28.3,0
10/6/2015,32,25.2,27.8,0
10/7/2015,32.5,24.7,28.2,0
10/8/2015,33.4,24.6,28.7,0
10/9/2015,32.3,25.8,28.4,0
10/10/2015,31.7,26.4,28.6,0
10/11/2015,31.5,26.3,28.7,0
10/12/2015,31.9,25.9,28.5,0
10/13/2015,31.9,25.6,27.9,0
10/14/2015,32.7,23.9,28.1,0
10/15/2015,34.1,24.8,29.2,0
10/16/2015,35.2,25.2,29.6,0
10/17/2015,35,24.8,29.6,0
10/18/2015,33.9,25.6,29.1,0
10/19/2015,32.6,26.8,28.9,0
10/20/2015,33.1,25.2,28.9,0
10/21/2015,33.9,25.2,29.4,0.2
10/22/2015,34.6,25.5,29.7,0
10/23/2015,34.6,24.6,29,0
10/24/2015,31.9,23.9,27.9,0
10/25/2015,32.3,26.2,28.7,0
10/26/2015,33.5,23.5,28.7,0
10/27/2015,32.9,23.9,28.4,0
10/28/2015,32.8,24.1,28.3,0
10/29/2015,32.4,22.5,27.3,0
10/30/2015,32.4,21.6,27,0
10/31/2015,32.8,22.5,27.6,0
11/1/2015,32.9,22.9,27.6,0
11/2/2015,32.9,23.4,28.1,0
11/3/2015,33,22.7,27.8,0
11/4/2015,32.9,22.6,27.5,0
11/5/2015,34.8,23.8,28.9,0
11/6/2015,32.5,22.3,27.2,0
11/7/2015,31.5,21.5,26.4,0
11/8/2015,31.1,19.5,25.6,0
11/9/2015,31.1,19.7,25.6,0
11/10/2015,31.7,20.4,26.2,0
11/11/2015,32.5,21.7,27,0
11/12/2015,32.2,22.4,27,0
11/13/2015,31,21.7,26.2,0
11/14/2015,30.5,22.1,26.2,0
11/15/2015,30.5,22.3,26,0
11/16/2015,32.3,21.3,26.7,0
11/17/2015,31.5,21.3,26.4,0
11/18/2015,31.4,19.5,25.7,0
11/19/2015,31.3,20.7,25.8,0
11/20/2015,30.8,19.7,25.3,0
11/21/2015,30.6,20.1,25.3,0
11/22/2015,30.5,19.7,24.9,0
11/23/2015,31.2,19.2,24.9,0
11/24/2015,30.4,21.2,25.2,0
11/25/2015,30.2,20.7,24.9,0
11/26/2015,30.2,18.5,23.8,0
11/27/2015,27,15.7,21.5,0
11/28/2015,27.9,16,22,0
11/29/2015,27.9,18.6,22.6,0
11/30/2015,29,18.3,23.3,0
12/1/2015,28.8,17.6,22.9,0
12/2/2015,28.9,15.5,22.4,0
12/3/2015,29.5,15.7,22.7,0
12/4/2015,28.3,18,22.7,0
12/5/2015,27.7,19.3,23.3,0
12/6/2015,28.6,17.8,23.1,0
12/7/2015,28,16.9,22.5,0
12/8/2015,27.3,17.3,22.4,0
12/9/2015,26.9,19.5,22.9,0
12/10/2015,25,15.6,20.6,0
12/11/2015,24,15.2,19.5,0
12/12/2015,24.9,13.7,19,0
12/13/2015,24.2,12.1,18.5,0
12/14/2015,25,14.3,19,0
12/15/2015,24.7,13,18.8,0
12/16/2015,24.7,14.6,20,0
12/17/2015,26.3,14.8,20.6,0
12/18/2015,25.1,14.7,19.5,0
12/19/2015,24.6,12.2,18.7,0
12/20/2015,25.3,13.3,19.7,0
12/21/2015,24.6,14.1,19.4,0
12/22/2015,25.3,14.4,20,0
12/23/2015,26.3,16.2,20.8,0
12/24/2015,23.8,13.8,18.5,0
12/25/2015,24.2,12.6,18.2,0
12/26/2015,24.6,14.8,19.1,0
12/27/2015,25.9,13.5,19.6,0
12/28/2015,28.9,14.6,21.3,0
12/29/2015,28.3,15.7,21.7,0
12/30/2015,27.6,15.8,21.6,0
12/31/2015,28.4,19.2,22.9,0
1/1/2016,28.9,17.3,22.5,0
1/2/2016,28.1,14.7,21.3,0
1/3/2016,27.3,14.8,20.9,0
1/4/2016,26.3,16.9,21.5,0
1/5/2016,27.4,18.5,22.7,0
1/6/2016,25.3,17.8,21.5,0
1/7/2016,25.1,18.9,22,0
1/8/2016,25.2,15.6,20.6,0
1/9/2016,25,15.3,20.2,0
1/10/2016,25.2,18.1,21.4,0
1/11/2016,26.2,17.8,21.7,0
1/12/2016,27.5,19,22.7,0
1/13/2016,25.9,17,21.1,0
1/14/2016,24.8,15.2,20.1,0
1/15/2016,25.1,14.9,20,0
1/16/2016,24.2,14.1,19.5,0
1/17/2016,25.7,18.5,21.7,0
1/18/2016,25.7,16.5,21.1,0
1/19/2016,25.2,16.3,20.7,0
1/20/2016,24.1,15.1,19.5,0
1/21/2016,24.5,16.1,20.1,0
1/22/2016,24.7,14,20,0
1/23/2016,25,14.7,20.5,0
1/24/2016,24.2,15,19.7,0
1/25/2016,23.4,14.9,19.5,0
1/26/2016,25,19.6,22,0
1/27/2016,26.1,18.8,22.4,0
1/28/2016,25.4,18.5,21.8,0
1/29/2016,26.1,20.3,22.9,0
1/30/2016,27,20.6,23.3,0
1/31/2016,27.4,16.5,22.4,0
2/1/2016,26.2,17.9,21.9,0
2/2/2016,25.8,15.9,21,0
2/3/2016,26.4,14.6,20.8,0
2/4/2016,25.8,14,20.2,0
2/5/2016,25.4,15.4,20.8,0
2/6/2016,26.7,17.1,21.6,0
2/7/2016,27.5,14.7,21.2,0
2/8/2016,27.8,14.4,21.4,0
2/9/2016,26.5,16.2,21.4,0
2/10/2016,26,19.5,22.3,0
2/11/2016,25.1,16.7,20.6,0
2/12/2016,25.7,17.1,21.2,0
2/13/2016,25,16.2,20.4,0
2/14/2016,25.4,14.6,20.2,0
2/15/2016,26.1,14.2,20.5,0
2/16/2016,26.3,16.5,21,0
2/17/2016,27.3,17.6,22.1,0
2/18/2016,28.1,19.9,23.4,0
2/19/2016,28.4,19.4,23.3,0
2/20/2016,29.5,17.4,23.2,0
2/21/2016,29.3,15.1,22.3,0
2/22/2016,29,16.9,22.7,0
2/23/2016,29.5,16.8,22.6,0
2/24/2016,28.6,16.8,22.1,0
2/25/2016,29.6,16.1,22.5,0
2/26/2016,33.6,17.2,25.8,0
2/27/2016,33.8,20.3,26.9,0
2/28/2016,33.1,18.1,25.7,0
2/29/2016,32.5,17.8,25.1,0
3/1/2016,32.9,19,25.8,0
3/2/2016,32.3,21.1,26.7,0
3/3/2016,32.8,20.2,26.6,0
3/4/2016,30,21.2,25.5,0
3/5/2016,30.7,20.4,25.1,0
3/6/2016,29.5,20.4,24.8,0
3/7/2016,30.3,22,25.9,0
3/8/2016,28.1,20.3,24.5,0
3/9/2016,28.3,21,24.3,0
3/10/2016,28.2,22.5,24.8,0
3/11/2016,25.7,22.2,23.4,4.2
3/12/2016,27.9,21.9,24.3,0
3/13/2016,27.8,22.3,24.5,0
3/14/2016,29.3,20.5,24.2,0
3/15/2016,30.3,19.8,24.8,0
3/16/2016,29.5,20.9,25,0
3/17/2016,29.6,24.1,26.1,0
3/18/2016,30.7,23.6,26.6,0
3/19/2016,30.3,24.3,26.9,0
3/20/2016,31.2,22.8,26.5,0
3/21/2016,34,18.3,26.5,0
3/22/2016,34.1,20.7,26.9,0
3/23/2016,32.8,19.9,26.3,0
3/24/2016,32.7,24.4,27.8,0
3/25/2016,32.7,23.6,27.3,0
3/26/2016,33.1,23.5,27.6,0
3/27/2016,33.1,21.5,27.1,0
3/28/2016,32.9,20.9,26.5,0
3/29/2016,30.4,21.4,25.5,0
3/30/2016,30,23,26,0
3/31/2016,30.1,23.9,26.4,0
4/1/2016,30.7,24.1,26.7,0
4/2/2016,31,24.2,27,0
4/3/2016,29.3,24.8,26.8,0
4/4/2016,30.3,22.6,25.8,0
4/5/2016,29.3,22.5,25.6,0
4/6/2016,29.2,22.9,25.6,0
4/7/2016,30.7,22.1,25.9,0
4/8/2016,31,22.8,26.2,0
4/9/2016,32.4,24.2,27.8,0
4/10/2016,30.9,24.5,27.1,0
4/11/2016,31.9,24.2,27.2,0
4/12/2016,32.5,23,27.2,0
4/13/2016,33.2,24,27.6,0
4/14/2016,32.2,24.5,27.7,0
4/15/2016,32.1,25.3,28.2,0
4/16/2016,33,25.4,28.8,0
4/17/2016,31.9,25.2,28.5,0
4/18/2016,29.9,23.9,26.5,0
4/19/2016,31.9,23.8,27,0
4/20/2016,32.1,23,27.1,0
4/21/2016,31.8,23.5,27.2,0
4/22/2016,37.3,24.8,29.7,0
4/23/2016,36.7,24.4,29.3,0
4/24/2016,37.2,23.9,29.3,0
4/25/2016,34.2,24.7,28.8,0
4/26/2016,34.4,25.2,29.2,0
4/27/2016,34.1,24.2,28.5,0
4/28/2016,34,23.9,28.7,0
4/29/2016,33.8,24.5,28.8,0
4/30/2016,34.2,25.3,29.3,0
5/1/2016,34.2,26.2,29.9,0
5/2/2016,34.6,27.3,30.3,0
5/3/2016,32.8,25.7,28.8,0
5/4/2016,32.4,25.4,28.5,0
5/5/2016,32.8,25.5,28.5,0
5/6/2016,32.7,25.1,28.4,0
5/7/2016,32.4,26,28.8,0
5/8/2016,32.9,26.9,29.4,0
5/9/2016,33.8,26.7,29.6,0
5/10/2016,33.8,26.8,29.7,0
5/11/2016,33.8,26.9,29.7,0
5/12/2016,34.3,26.9,30,0
5/13/2016,34.7,27.2,30.3,0
5/14/2016,33.5,27.1,29.8,0
5/15/2016,33.6,26.9,29.7,0
5/16/2016,33.8,27.1,29.8,0
5/17/2016,35.3,26.8,30.6,0
5/18/2016,36.5,27.6,31.6,0
5/19/2016,35.1,28.5,31.2,0
5/20/2016,34.2,28,30.6,0
5/21/2016,33.7,28.2,30.5,0
5/22/2016,33.6,28.4,30.5,0
5/23/2016,33.8,28,30.2,0
5/24/2016,33,28,30,0
5/25/2016,32.9,27.8,29.9,0
5/26/2016,32.7,27.9,29.9,0
5/27/2016,33,28.3,30.3,0
5/28/2016,32.5,28.3,30,0
5/29/2016,32.5,27.9,29.7,0
5/30/2016,32.8,27.5,29.6,0
5/31/2016,32.6,27.9,29.9,0
6/1/2016,32.7,27.9,29.9,0
6/2/2016,33.5,28,30.2,0
6/3/2016,33,27.9,30,0
6/4/2016,34.4,26.9,29.9,0
6/5/2016,34.9,26.6,30.2,0
6/6/2016,34.3,27.1,30.2,0
6/7/2016,34.1,27.5,30.3,0
6/8/2016,33.9,27.7,30.4,0
6/9/2016,34.1,28.7,30.9,0
6/10/2016,33.2,28.5,30.4,0
6/11/2016,32.9,28.4,30.1,0
6/12/2016,33,28.1,30.2,0
6/13/2016,32.3,28.2,30,0.3
6/14/2016,32.3,28,29.7,0
6/15/2016,33.4,27.6,30,0
6/16/2016,33.9,27.5,30.2,0
6/17/2016,32.1,26.6,28.8,0
6/18/2016,31.9,27.1,29,0
6/19/2016,32.4,26.9,29.1,0
6/20/2016,32.8,27,29.4,0
6/21/2016,32.5,27.6,29.8,0
6/22/2016,32.4,27.9,29.7,0
6/23/2016,33,27.4,29.9,0
6/24/2016,34.9,28,30.8,0
6/25/2016,36.3,28.7,31.8,0
6/26/2016,38.4,29.2,32.8,2.2
6/27/2016,34.3,30,31.6,0.6
6/28/2016,35.8,28.6,31.4,1.1
6/29/2016,34.3,29.2,31.3,1.7
6/30/2016,33.6,28.9,31,2.1
7/1/2016,34.1,29,31.3,0
7/2/2016,34,29.7,31.4,0
7/3/2016,33.8,28.9,30.9,0
7/4/2016,33.2,28.6,30.6,0
7/5/2016,32.4,28.6,30.2,0
7/6/2016,32.3,28.3,29.9,0
7/7/2016,31.2,28.5,29.6,0
7/8/2016,31.6,28.3,29.7,0.1
7/9/2016,31.7,28.2,29.8,0
7/10/2016,31.7,28.3,29.8,0.1
7/11/2016,32.2,27.8,29.7,0
7/12/2016,32.8,27.7,29.9,0
7/13/2016,33.4,28.5,30.3,0.3
7/14/2016,33,28.6,30.2,0.3
7/15/2016,32.6,28.2,30.1,0
7/16/2016,32,28.1,29.7,0
7/17/2016,32.2,28,29.7,0
7/18/2016,31.2,27.8,29.1,0.5
7/19/2016,30.8,27.4,28.9,0
7/20/2016,30.9,27.3,28.8,0
7/21/2016,30.8,27.1,28.7,0.2
7/22/2016,31.1,27.3,28.7,0.2
7/23/2016,30.9,27,28.6,0.3
7/24/2016,31.4,27.2,28.9,0
7/25/2016,32.7,27,29.4,0
7/26/2016,32.2,27.5,29.6,0
7/27/2016,32.2,27.7,29.5,0
7/28/2016,31.5,27.5,29.2,0
7/29/2016,31.6,27.4,29,0
7/30/2016,31.2,27.1,28.8,0
7/31/2016,30.8,27.1,28.6,0.1
8/1/2016,30.5,27,28.5,0
8/2/2016,31.5,26.8,28.8,0
8/3/2016,33.4,26.7,29.3,0
8/4/2016,30.4,27.6,28.6,7.6
8/5/2016,30.1,27.7,28.5,2
8/6/2016,28.8,26.4,27.4,44.4
8/7/2016,30.5,26.9,28.4,9
8/8/2016,30.5,27.2,28.4,0
8/9/2016,30.1,27,28.1,0
8/10/2016,29.9,26.8,28.1,0
8/11/2016,30.1,26.5,28.1,0
8/12/2016,30.3,26.4,28,0
8/13/2016,30.2,26.5,28.2,0
8/14/2016,30,26.5,28,0
8/15/2016,30.3,26.6,28.1,0
8/16/2016,30.7,26.8,28.3,0
8/17/2016,30.9,26.3,28.1,0
8/18/2016,30.5,26.1,27.9,0
8/19/2016,30.6,26.1,27.9,0
8/20/2016,30.7,26.6,28.2,0
8/21/2016,31.1,26.6,28.5,0
8/22/2016,31.7,26.7,28.6,0
8/23/2016,31.1,26.5,28.3,0
8/24/2016,30,26.8,28.1,0
8/25/2016,31,26.9,28.6,0
8/26/2016,34,26.9,29.6,0
8/27/2016,34.4,27.3,30.2,1.3
8/28/2016,31,27.4,29.3,8.5
8/29/2016,31.9,27.6,29.3,3
8/30/2016,30.2,26.7,28.3,0
8/31/2016,30.2,25.9,27.6,0
9/1/2016,29.9,25.6,27.4,0
9/2/2016,30.1,25.9,27.6,0
9/3/2016,30.2,25.8,27.7,0
9/4/2016,30,26.1,27.8,0
9/5/2016,29.2,26,27.4,0.2
9/6/2016,30.4,25.5,27.6,0
9/7/2016,30.3,25.6,27.6,0
9/8/2016,30.7,25.6,27.8,0
9/9/2016,30.7,26,27.9,0
9/10/2016,30.7,25.8,27.9,0
9/11/2016,29.8,26.1,27.7,0
9/12/2016,29.6,25.7,27.5,0
9/13/2016,31,25.2,27.8,0
9/14/2016,32.2,25.8,28.5,0
9/15/2016,32.5,25.6,28.5,0
9/16/2016,32.1,25.8,28.4,0
9/17/2016,31.4,26.1,28.1,0
9/18/2016,31.1,26.1,28,0
9/19/2016,31.1,26,28,0
9/20/2016,30.9,25.8,27.8,0
9/21/2016,30.7,25.9,27.9,0
9/22/2016,30.9,25.6,27.7,0
9/23/2016,30.7,25,27.4,0
9/24/2016,30.2,25.4,27.4,0
9/25/2016,30.6,25.5,27.6,0
9/26/2016,30.8,25.4,27.6,0
9/27/2016,30.5,25.8,27.6,0
9/28/2016,30.1,25.9,27.6,0
9/29/2016,30.3,25.7,27.8,0
9/30/2016,30.6,26,27.6,0
10/1/2016,31.4,25.2,27.6,0
10/2/2016,31.3,25.3,27.8,0
10/3/2016,33.7,26.2,29.1,0
10/4/2016,31.9,26.4,28.7,0
10/5/2016,31.3,26.4,28.3,0
10/6/2016,31.6,26.1,28.2,0
10/7/2016,32.6,25.8,28.4,0
10/8/2016,31.7,25.7,28,0
10/9/2016,32.6,26.1,28.5,0
10/10/2016,34.2,22.6,28.1,0
10/11/2016,31,23.8,26.9,0
10/12/2016,30.9,24.5,27.1,0
10/13/2016,31.7,25,27.7,0
10/14/2016,32.4,24.6,27.7,0
10/15/2016,31.1,25,27.5,0
10/16/2016,32.3,23.4,27.3,0
10/17/2016,31.7,24,27.4,0
10/18/2016,31.4,24.3,27.3,0
10/19/2016,30.4,24.7,27,0
10/20/2016,30.4,24.2,26.8,0
10/21/2016,30.2,24,26.5,0
10/22/2016,29.9,23.9,26.2,0
10/23/2016,29.1,23.2,26,0
10/24/2016,29.5,24.6,26.7,0
10/25/2016,31.3,24.7,27.2,0
10/26/2016,30.9,22.2,26.4,0
10/27/2016,33.8,22.5,28,0
10/28/2016,32.4,22.9,27.2,0
10/29/2016,31,22,26,0
10/30/2016,31.1,20.7,25.7,0
10/31/2016,33.7,22.2,28.1,0
11/1/2016,34.5,22.8,28.7,0
11/2/2016,34,21.3,27.9,0
11/3/2016,34,20.6,27.7,0
11/4/2016,33.6,21.4,27.5,0
11/5/2016,33.8,20.1,26.7,0
11/6/2016,31.2,21.1,25.5,0
11/7/2016,30.3,20.3,25.3,0
11/8/2016,30.4,20.6,24.8,0
11/9/2016,29.4,21,24.6,0
11/10/2016,28.9,20,24.1,0
11/11/2016,31.1,22.3,25.7,0
11/12/2016,32.4,19,26,0
11/13/2016,31.1,21,25.9,0
11/14/2016,29.6,18.1,24,0
11/15/2016,29,17.1,23.1,0
11/16/2016,30.4,17.1,24.1,0
11/17/2016,31.6,19.5,25.1,0
11/18/2016,30,16.5,23.2,0
11/19/2016,28.6,19.3,23.7,0
11/20/2016,27.5,22.2,24.4,0
11/21/2016,28.3,21.3,24.1,0
11/22/2016,28.7,18.2,23,0
11/23/2016,28.3,17.3,23.1,0
11/24/2016,29.8,16.9,23.8,0
11/25/2016,31.3,20.4,25.4,0
11/26/2016,30.5,18.9,24.6,0
11/27/2016,30.5,17.2,23.9,0
11/28/2016,29.8,17.9,23.5,0
11/29/2016,28.3,18.4,23,0
11/30/2016,29.1,19,23.9,0
12/1/2016,31.5,19.9,25.1,0
12/2/2016,31.2,20.7,25.4,0
12/3/2016,30.8,18.9,24.5,0
12/4/2016,30,17.6,23.6,0
12/5/2016,28.8,16,22.5,0
12/6/2016,28.4,16.5,22.6,0
12/7/2016,30,17.3,23.4,0
12/8/2016,28.7,18.2,23.2,0
12/9/2016,27.8,20.3,23.8,0
12/10/2016,27.7,22.2,24.5,0
12/11/2016,28,18.6,23.3,0
12/12/2016,26.2,20,23.1,0.3
12/13/2016,28.1,18.5,23.6,0
12/14/2016,27.3,19.2,23,0
12/15/2016,26.8,17.7,22.1,0
12/16/2016,26.8,15.6,21.3,0
12/17/2016,27,16.6,21.8,0
12/18/2016,26,16.6,21.4,0
12/19/2016,26.2,16.4,21.3,0
12/20/2016,28.4,16.7,22.5,0
12/21/2016,28,16.8,22.2,0
12/22/2016,28,17.5,22.2,0
12/23/2016,28.1,17.9,22.4,0
12/24/2016,31.6,17.3,23.9,0
12/25/2016,28.7,17.4,22.5,0
12/26/2016,27.2,16.7,21.7,0
12/27/2016,26.3,16.8,21.3,0
12/28/2016,27.2,15.1,21,0
12/29/2016,26.6,16.5,21.2,0
12/30/2016,27.3,18.1,21.9,0
12/31/2016,27.7,17.7,22.3,0
1/1/2017,28,17,22.1,0
1/2/2017,27.2,16.1,21.6,0
1/3/2017,25.3,15.5,20.7,0
1/4/2017,25,16.8,21.1,0
1/5/2017,24.5,17.8,21.8,0
1/6/2017,23.7,18.2,21.2,0
1/7/2017,23.5,14.6,19.1,0
1/8/2017,23.4,12.2,17.8,0
1/9/2017,23.3,13.6,18,0
1/10/2017,21.1,11.8,16.9,0
1/11/2017,21.6,13.1,17.8,0
1/12/2017,22.2,13.5,18.4,0
1/13/2017,22.4,18,20.7,0.8
1/14/2017,21.3,15.1,18.3,21.1
1/15/2017,20.9,14.2,16.7,0.9
1/16/2017,20.6,12.2,16.1,0
1/17/2017,20.4,13.5,16.7,0
1/18/2017,23.2,13.2,17.7,0
1/19/2017,21,13.7,17,0
1/20/2017,20.8,13.8,16.6,0
1/21/2017,23.4,13.4,17.5,0
1/22/2017,25.1,12.5,18.1,0
1/23/2017,26.6,14.7,19.9,0
1/24/2017,25.9,15.1,20.2,0.1
1/25/2017,24.4,16.7,19.8,5.3
1/26/2017,21.4,14.8,17.4,1
1/27/2017,21.5,12.3,16.6,0
1/28/2017,23.3,12.8,17.5,0
1/29/2017,23.7,13,17.9,0
1/30/2017,23.5,12.5,18.5,0
1/31/2017,25.1,17,20.3,0
2/1/2017,25.2,14.6,19.8,0
2/2/2017,26.9,15.5,20.9,0
2/3/2017,24.1,15.5,20.2,0
2/4/2017,21.7,16.1,20,2.6
2/5/2017,20.4,12.9,16.4,0
2/6/2017,22.9,10.5,16.8,0
2/7/2017,23.1,11.5,17.4,0
2/8/2017,25.4,14.4,19.4,0
2/9/2017,25.6,13.1,19.3,0
2/10/2017,25.1,13.5,19.2,0
2/11/2017,25.7,13.4,19.3,0
2/12/2017,28.8,14.2,21.1,0
2/13/2017,28.6,17.1,22.3,0
2/14/2017,29.7,18.7,23.8,0
2/15/2017,29.4,17.1,23.4,0
2/16/2017,29.2,16.6,23.5,0
2/17/2017,30.6,18.2,24.3,0
2/18/2017,29.5,17.9,24,0
2/19/2017,28.6,19.7,23.9,0
2/20/2017,25.3,18.7,22.4,0
2/21/2017,25.9,16.7,21,0
2/22/2017,27.7,16.4,22,0
2/23/2017,26.5,15.1,20.7,0
2/24/2017,28,14.8,21.9,0
2/25/2017,32.2,18.6,24.1,0
2/26/2017,27.5,18,23.4,0
2/27/2017,29.5,19.9,24.6,0
2/28/2017,28.7,21.9,24.6,0
3/1/2017,30.8,20.5,24.4,0
3/2/2017,28.7,17.3,22.9,0
3/3/2017,28.2,16.1,22.1,0
3/4/2017,29,17.6,22.9,0
3/5/2017,28.7,18.7,22.9,0
3/6/2017,26.3,18,22.3,0
3/7/2017,28.9,21.8,24.6,0
3/8/2017,25.6,21.3,23.4,0.1
3/9/2017,27.2,21.1,23.6,0
3/10/2017,29.4,21.4,24.5,0
3/11/2017,27.6,17,22.1,0
3/12/2017,27.2,16.8,21.7,0
3/13/2017,26.8,15.3,21.3,0
3/14/2017,26.6,18.9,22.8,0
3/15/2017,28.3,18.5,23.1,0
3/16/2017,28.2,19.2,23.3,0
3/17/2017,28,21.2,24.1,0
3/18/2017,28.5,22.9,25,0
3/19/2017,35.1,20.9,26.3,0
3/20/2017,29.9,19.8,24.6,0
3/21/2017,30.1,20.7,24.4,0
3/22/2017,27.7,21.9,24.5,0
3/23/2017,29.2,22.7,25,0
3/24/2017,30.3,21,25.1,0
3/25/2017,32.8,22.4,26.4,0
3/26/2017,31.1,23.3,26.5,0
3/27/2017,32.6,22.9,26.9,0
3/28/2017,29.3,22.9,26,0
3/29/2017,30,23.8,26.5,0
3/30/2017,30,24.5,26.7,0
3/31/2017,29.8,24,26.4,0
4/1/2017,31.6,23.4,26.7,0
4/2/2017,31,22.6,26.6,0
4/3/2017,30,23.3,26.5,0
4/4/2017,32.6,23.8,27.9,0
4/5/2017,31,26.6,28.3,0
4/6/2017,28.5,23.9,26.1,0
4/7/2017,32.6,22,26.3,0
4/8/2017,33.6,21.2,26.5,0
4/9/2017,32.9,19.5,26.4,0
4/10/2017,34.8,21.1,27.3,0
4/11/2017,35.5,23.1,28.6,0
4/12/2017,35,24.9,29.1,0
4/13/2017,34,24.8,28.6,0
4/14/2017,31.6,24.4,27.8,0
4/15/2017,30.8,24.8,27.5,0
4/16/2017,30.1,24.3,26.8,0
4/17/2017,30.2,24.8,27.1,0
4/18/2017,31.2,25.2,27.7,0
4/19/2017,32.2,26.2,28.8,0
4/20/2017,32.3,26.9,29.1,0
4/21/2017,30.5,25.4,27.7,0
4/22/2017,30.2,25.3,27.3,0
4/23/2017,29.4,25,27,0
4/24/2017,30.7,24.8,27.2,0
4/25/2017,29.9,24.2,26.7,0
4/26/2017,30.2,25.1,27.3,0
4/27/2017,30.2,25.9,27.7,0
4/28/2017,32.9,25.7,28.5,0
4/29/2017,38.2,25.6,30.6,0
4/30/2017,38.6,26.4,30.7,0
5/1/2017,35.4,26,29.4,0
5/2/2017,32.9,26,28.8,0
5/3/2017,33.1,26.4,29.1,0
5/4/2017,32.4,26.2,28.9,0
5/5/2017,31.9,26.2,28.7,0
5/6/2017,32.6,26.5,29.2,0
5/7/2017,33.1,26.9,29.7,0
5/8/2017,33.8,27.3,30.3,0
5/9/2017,33.7,27.9,30.4,0
5/10/2017,33.5,27.2,30,0
5/11/2017,33.2,27.1,29.6,0
5/12/2017,32,26.8,29.1,0
5/13/2017,32.3,26.8,29,0
5/14/2017,32.7,26.8,29.3,0
5/15/2017,32.7,27.3,29.7,0
5/16/2017,33.7,27.5,30.2,0
5/17/2017,32.8,27.9,29.8,0
5/18/2017,32.3,27.2,29.4,0
5/19/2017,32.3,27.5,29.4,0
5/20/2017,31.8,27.5,29.4,0
5/21/2017,32.1,27.5,29.4,0
5/22/2017,31.7,27.6,29.2,0.2
5/23/2017,32.3,27.1,29.3,0
5/24/2017,32.5,27.4,29.7,0
5/25/2017,33.2,28.4,30.3,0
5/26/2017,33.5,28.4,30.5,0
5/27/2017,33.8,28.8,30.8,0
5/28/2017,33.3,28.8,30.6,0
5/29/2017,34.1,28.1,30.5,0
5/30/2017,32.2,26.6,29.4,0
5/31/2017,32.2,27.2,29.5,0
6/1/2017,32.2,27.7,29.7,0
6/2/2017,31.5,27.9,29.3,0
6/3/2017,33.6,27.5,30,0
6/4/2017,32.3,28,30.1,0
6/5/2017,32.6,29,30.6,0.4
6/6/2017,32.4,29.2,30.7,1.6
6/7/2017,32.5,29.1,30.6,1.1
6/8/2017,31.8,28.4,30,2.6
6/9/2017,33,28.8,30.6,0.1
6/10/2017,32.7,28.9,30.7,0.6
6/11/2017,33.2,28.9,30.6,0.1
